ligand_id,source_file,casf_explicit_isomeric_smiles,casf_explicit_nonisomeric_smiles,casf_heavy_isomeric_smiles,casf_heavy_nonisomeric_smiles,chembl3d_group,chembl3d_mol_id,chembl3d_isomeric_smiles,conformer_count
3kgt_3kgt_conf0,3kgt_3kgt_conf0.mol2,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(O[H])c([H])c(O[H])c3c2=O)c([H])c1[H],[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(O[H])c([H])c(O[H])c3c2=O)c([H])c1[H],O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,030,CHEMBL44_1,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,8
3kgu_3kgu_conf0,3kgu_3kgu_conf0.mol2,[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(O[H])c([H])c(O[H])c3c2=O)c([H])c1[H],[H]Oc1c([H])c([H])c(-c2c([H])oc3c([H])c(O[H])c([H])c(O[H])c3c2=O)c([H])c1[H],O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,030,CHEMBL44_1,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,8
3kku_3kku_conf0,3kku_3kku_conf0.mol2,[H]c1c([H])c([H])c(OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3n2[H])c(Br)c1[H],[H]c1c([H])c([H])c(OC([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3n2[H])c(Br)c1[H],O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,039,CHEMBL1173694_0,O=C(COc1ccccc1Br)NCCc1nc2ccccc2[nH]1,94
3kmx_3kmx_conf0,3kmx_3kmx_conf0.mol2,[H]c1c([H])c(C([H])([H])SC(N([H])[H])=[N+]([H])[H])c([H])c(Cl)c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]c1c([H])c(C([H])([H])SC(N([H])[H])=[N+]([H])[H])c([H])c(Cl)c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],CCCCOc1ccc(CSC(N)=[NH2+])cc1Cl,CCCCOc1ccc(CSC(N)=[NH2+])cc1Cl,035,CHEMBL568966_0,CCCCOc1ccc(CSC(N)=[NH2+])cc1Cl,200
3kmy_3kmy_conf0,3kmy_3kmy_conf0.mol2,[H]c1nc(N([H])[H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],[H]c1nc(N([H])[H])c(C([H])([H])C([H])([H])c2c([H])c([H])c([H])c(Cl)c2[H])c([H])c1[H],Nc1ncccc1CCc1cccc(Cl)c1,Nc1ncccc1CCc1cccc(Cl)c1,029,CHEMBL575232_0,Nc1ncccc1CCc1cccc(Cl)c1,46
3l0v_3l0v_conf0,3l0v_3l0v_conf0.mol2,[H]c1c(OC([H])([H])[H])c([H])c2c(=O)n(C([H])([H])[C@]3(C([H])([H])[H])C(=O)N([H])C(=O)N3[H])n([H])c2c1[H],[H]c1c(OC([H])([H])[H])c([H])c2c(=O)n(C([H])([H])C3(C([H])([H])[H])C(=O)N([H])C(=O)N3[H])n([H])c2c1[H],COc1ccc2[nH]n(C[C@@]3(C)NC(=O)NC3=O)c(=O)c2c1,COc1ccc2[nH]n(CC3(C)NC(=O)NC3=O)c(=O)c2c1,035,CHEMBL1078396_0,COc1ccc2[nH]n(C[C@@]3(C)NC(=O)NC3=O)c(=O)c2c1,20
3l3l_3l3l_conf0,3l3l_3l3l_conf0.mol2,[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C1([H])[H])C2=O,[H]c1c([H])c(C(=O)N([H])[H])c2c(c1[H])C([H])([H])N(C1([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C1([H])[H])C2=O,NC(=O)c1cccc2c1C(=O)N(C1CC[NH2+]CC1)C2,NC(=O)c1cccc2c1C(=O)N(C1CC[NH2+]CC1)C2,037,CHEMBL597890_0,NC(=O)c1cccc2c1C(=O)N(C1CC[NH2+]CC1)C2,20
3l59_3l59_conf0,3l59_3l59_conf0.mol2,[H]c1c([H])c(Cl)c([H])c(C([H])([H])N2C(=O)C(C([H])([H])[H])(C([H])([H])[H])N([H])C2=[N+]([H])[H])c1[H],[H]c1c([H])c(Cl)c([H])c(C([H])([H])N2C(=O)C(C([H])([H])[H])(C([H])([H])[H])N([H])C2=[N+]([H])[H])c1[H],CC1(C)NC(=[NH2+])N(Cc2cccc(Cl)c2)C1=O,CC1(C)NC(=[NH2+])N(Cc2cccc(Cl)c2)C1=O,032,CHEMBL572367_0,CC1(C)NC(=[NH2+])N(Cc2cccc(Cl)c2)C1=O,50
3lgs_3lgs_conf0,3lgs_3lgs_conf0.mol2,[H]O[C@@]1([H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)OC([H])([H])[C@@]1([H])O[H],[H]OC1([H])C([H])([H])OC([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)C1([H])O[H],Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2C1OCC(O)C1O,028,CHEMBL2361213_0,Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O,245
3lk8_3lk8_conf0,3lk8_3lk8_conf0.mol2,[H]ON([H])C(=O)C([H])([H])N([H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],[H]ON([H])C(=O)C([H])([H])N([H])S(=O)(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],COc1ccc(S(=O)(=O)NCC(=O)NO)cc1,COc1ccc(S(=O)(=O)NCC(=O)NO)cc1,029,CHEMBL83508_0,COc1ccc(S(=O)(=O)NCC(=O)NO)cc1,200
3m35_3m35_conf0,3m35_3m35_conf0.mol2,[H]c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c(-c2c([H])c([H])c(N([H])C(=O)c3c([H])c(C(F)(F)F)nn3-c3c([H])c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c3[H])c(F)c2[H])c1[H],[H]c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c(-c2c([H])c([H])c(N([H])C(=O)c3c([H])c(C(F)(F)F)nn3-c3c([H])c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c3[H])c(F)c2[H])c1[H],CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(C[NH3+])c2)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(C[NH3+])c2)c(F)c1,058,CHEMBL176140_0,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(C[NH3+])c2)c(F)c1,189
3m36_3m36_conf0,3m36_3m36_conf0.mol2,[H]c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c(-c2c([H])c([H])c(N([H])C(=O)c3c([H])c(C(F)(F)F)nn3-c3c([H])c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c3[H])c(F)c2[H])c1[H],[H]c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c(-c2c([H])c([H])c(N([H])C(=O)c3c([H])c(C(F)(F)F)nn3-c3c([H])c([H])c([H])c(C([H])([H])[N+]([H])([H])[H])c3[H])c(F)c2[H])c1[H],CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(C[NH3+])c2)c(F)c1,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(C[NH3+])c2)c(F)c1,058,CHEMBL176140_0,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(C[NH3+])c2)c(F)c1,189
3m37_3m37_conf0,3m37_3m37_conf0.mol2,[H]c1c([H])c([H])c(S(=O)(=O)N([H])[H])c(-c2c([H])c([H])c(N([H])C(=O)c3c([H])c(C(F)(F)F)nn3-c3c([H])c([H])c([H])c([H])c3C([H])([H])[N+]([H])([H])[H])c(F)c2[H])c1[H],[H]c1c([H])c([H])c(S(=O)(=O)N([H])[H])c(-c2c([H])c([H])c(N([H])C(=O)c3c([H])c(C(F)(F)F)nn3-c3c([H])c([H])c([H])c([H])c3C([H])([H])[N+]([H])([H])[H])c(F)c2[H])c1[H],NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2C[NH3+])c(F)c1,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2C[NH3+])c(F)c1,057,CHEMBL151939_0,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2C[NH3+])c(F)c1,198
3m3x_3m3x_conf0,3m3x_3m3x_conf0.mol2,[H]c1nc(OC([H])([H])[H])c([N+](=O)[O-])c(N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,[H]c1nc(OC([H])([H])[H])c([N+](=O)[O-])c(N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,COc1ncnc(NCCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],COc1ncnc(NCCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],039,CHEMBL1233768_0,COc1ncnc(NCCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],16
3m40_3m40_conf0,3m40_3m40_conf0.mol2,[H]c1nc(Cl)c([N+](=O)[O-])c(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,[H]c1nc(Cl)c([N+](=O)[O-])c(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,NS(=O)(=O)c1ccc(Nc2ncnc(Cl)c2[N+](=O)[O-])cc1,NS(=O)(=O)c1ccc(Nc2ncnc(Cl)c2[N+](=O)[O-])cc1,029,CHEMBL1233722_0,NS(=O)(=O)c1ccc(Nc2ncnc(Cl)c2[N+](=O)[O-])cc1,18
3m5e_3m5e_conf0,3m5e_3m5e_conf0.mol2,[H]C(=O)c1c(Cl)nc(SC([H])([H])[H])nc1N([H])C([H])([H])c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H],[H]C(=O)c1c(Cl)nc(SC([H])([H])[H])nc1N([H])C([H])([H])c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H],CSc1nc(Cl)c(C=O)c(NCc2ccc(S(N)(=O)=O)cc2)n1,CSc1nc(Cl)c(C=O)c(NCc2ccc(S(N)(=O)=O)cc2)n1,036,CHEMBL1233735_0,CSc1nc(Cl)c(C=O)c(NCc2ccc(S(N)(=O)=O)cc2)n1,48
3m67_3m67_conf0,3m67_3m67_conf0.mol2,[H]c1c([H])c(C(=O)C([H])([H])Sc2nc3c([H])c4c(c([H])c3n2[H])OC([H])([H])C([H])([H])O4)c([H])c(S(=O)(=O)N([H])[H])c1Cl,[H]c1c([H])c(C(=O)C([H])([H])Sc2nc3c([H])c4c(c([H])c3n2[H])OC([H])([H])C([H])([H])O4)c([H])c(S(=O)(=O)N([H])[H])c1Cl,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc4c(cc3[nH]2)OCCO4)ccc1Cl,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc4c(cc3[nH]2)OCCO4)ccc1Cl,042,CHEMBL1232443_0,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc4c(cc3[nH]2)OCCO4)ccc1Cl,39
3m96_3m96_conf0,3m96_3m96_conf0.mol2,[H]c1c([H])c(C(=O)C([H])([H])Sc2nc3c([H])c(Br)c([H])c([H])c3n2[H])c([H])c(S(=O)(=O)N([H])[H])c1Cl,[H]c1c([H])c(C(=O)C([H])([H])Sc2nc3c([H])c(Br)c([H])c([H])c3n2[H])c([H])c(S(=O)(=O)N([H])[H])c1Cl,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc(Br)ccc3[nH]2)ccc1Cl,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc(Br)ccc3[nH]2)ccc1Cl,036,CHEMBL1271638_0,NS(=O)(=O)c1cc(C(=O)CSc2nc3cc(Br)ccc3[nH]2)ccc1Cl,42
3mam_3mam_conf0,3mam_3mam_conf0.mol2,[H]C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)[O-],[H]C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)[O-],C[N+](C)(C)CC(=O)[O-],C[N+](C)(C)CC(=O)[O-],019,CHEMBL95889_0,C[N+](C)(C)CC(=O)[O-],3
3mdz_3mdz_conf0,3mdz_3mdz_conf0.mol2,[H]c1c(OC([H])([H])C([H])([H])[H])c([H])c2sc(S(=O)(=O)N([H])[H])nc2c1[H],[H]c1c(OC([H])([H])C([H])([H])[H])c([H])c2sc(S(=O)(=O)N([H])[H])nc2c1[H],CCOc1ccc2nc(S(N)(=O)=O)sc2c1,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,026,CHEMBL18_0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,51
3mhl_3mhl_conf0,3mhl_3mhl_conf0.mol2,[H]c1nc(OC([H])([H])[H])c([N+](=O)[O-])c(N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,[H]c1nc(OC([H])([H])[H])c([N+](=O)[O-])c(N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,COc1ncnc(NCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],COc1ncnc(NCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],036,CHEMBL1233725_0,COc1ncnc(NCc2ccc(S(N)(=O)=O)cc2)c1[N+](=O)[O-],73
3mhm_3mhm_conf0,3mhm_3mhm_conf0.mol2,[H]c1nc(N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([N+](=O)[O-])c(N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,[H]c1nc(N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([N+](=O)[O-])c(N([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,NS(=O)(=O)c1ccc(CNc2ncnc(NCc3ccccc3)c2[N+](=O)[O-])cc1,NS(=O)(=O)c1ccc(CNc2ncnc(NCc3ccccc3)c2[N+](=O)[O-])cc1,047,CHEMBL1233727_0,NS(=O)(=O)c1ccc(CNc2ncnc(NCc3ccccc3)c2[N+](=O)[O-])cc1,110
3mho_3mho_conf0,3mho_3mho_conf0.mol2,[H]C(=O)c1c(Cl)nc(SC([H])([H])[H])nc1N([H])c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H],[H]C(=O)c1c(Cl)nc(SC([H])([H])[H])nc1N([H])c1c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c1[H],CSc1nc(Cl)c(C=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,CSc1nc(Cl)c(C=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,033,CHEMBL1233721_0,CSc1nc(Cl)c(C=O)c(Nc2ccc(S(N)(=O)=O)cc2)n1,12
3mhw_3mhw_conf0,3mhw_3mhw_conf0.mol2,[H]c1c([H])c([H])c2sc(N([H])[H])nc2c1[H],[H]c1c([H])c([H])c2sc(N([H])[H])nc2c1[H],Nc1nc2ccccc2s1,Nc1nc2ccccc2s1,016,CHEMBL329785_0,Nc1nc2ccccc2s1,1
3miy_3miy_conf0,3miy_3miy_conf0.mol2,[H]/C(=C1/C(=O)N([H])c2c([H])c([H])c(F)c([H])c21)c1c(C([H])([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])n1[H],[H]C(=C1C(=O)N([H])c2c([H])c([H])c(F)c([H])c21)c1c(C([H])([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(C([H])([H])[H])n1[H],CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,057,CHEMBL535_0,CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,77
3ml2_3ml2_conf0,3ml2_3ml2_conf0.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])c1c([H])c(=O)oc2c([H])c(OC([H])([H])[H])c([H])c([H])c12,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])c1c([H])c(=O)oc2c([H])c(OC([H])([H])[H])c([H])c([H])c12,COc1ccc2c(CC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc(=O)oc2c1,COc1ccc2c(CC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc(=O)oc2c1,043,CHEMBL477822_0,COc1ccc2c(CC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc(=O)oc2c1,200
3ml5_3ml5_conf0,3ml5_3ml5_conf0.mol2,[H]N(C(=O)C([H])([H])[H])c1nnc(S(=O)(=O)N([H])[H])s1,[H]N(C(=O)C([H])([H])[H])c1nnc(S(=O)(=O)N([H])[H])s1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,CC(=O)Nc1nnc(S(N)(=O)=O)s1,019,CHEMBL20_0,CC(=O)Nc1nnc(S(N)(=O)=O)s1,7
3mmf_3mmf_conf0,3mmf_3mmf_conf0.mol2,[H]OC([H])([H])C([H])([H])N([H])c1nc(Cl)nc(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,[H]OC([H])([H])C([H])([H])N([H])c1nc(Cl)nc(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])n1,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCO)n2)cc1,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCO)n2)cc1,035,CHEMBL1738787_0,NS(=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCO)n2)cc1,111
3mna_3mna_conf0,3mna_3mna_conf0.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])c1nc(Cl)nc(N([H])C([H])([H])C(=O)OC([H])([H])[H])n1,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])c1nc(Cl)nc(N([H])C([H])([H])C(=O)OC([H])([H])[H])n1,COC(=O)CNc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,COC(=O)CNc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,037,CHEMBL1738792_0,COC(=O)CNc1nc(Cl)nc(Nc2ccc(S(N)(=O)=O)cc2)n1,73
3ms9_3ms9_conf0,3ms9_3ms9_conf0.mol2,[H]c1c([H])c(C(=O)OC([H])([H])[H])c(N([H])[H])c([H])c1Cl,[H]c1c([H])c(C(=O)OC([H])([H])[H])c(N([H])[H])c([H])c1Cl,COC(=O)c1ccc(Cl)cc1N,COC(=O)c1ccc(Cl)cc1N,020,CHEMBL1234477_0,COC(=O)c1ccc(Cl)cc1N,2
3myq_3myq_conf0,3myq_3myq_conf0.mol2,[H]c1c([H])c(C(=O)C([H])([H])Sc2nc3c([H])nc4c([H])c([H])c([H])c([H])c4c3n2[H])c([H])c(S(=O)(=O)N([H])[H])c1Cl,[H]c1c([H])c(C(=O)C([H])([H])Sc2nc3c([H])nc4c([H])c([H])c([H])c([H])c4c3n2[H])c([H])c(S(=O)(=O)N([H])[H])c1Cl,NS(=O)(=O)c1cc(C(=O)CSc2nc3cnc4ccccc4c3[nH]2)ccc1Cl,NS(=O)(=O)c1cc(C(=O)CSc2nc3cnc4ccccc4c3[nH]2)ccc1Cl,041,CHEMBL1271639_0,NS(=O)(=O)c1cc(C(=O)CSc2nc3cnc4ccccc4c3[nH]2)ccc1Cl,53
3mzc_3mzc_conf0,3mzc_3mzc_conf0.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],NS(=O)(=O)c1ccc(NC(=O)NC2CCCC2)cc1,NS(=O)(=O)c1ccc(NC(=O)NC2CCCC2)cc1,036,CHEMBL1615215_0,NS(=O)(=O)c1ccc(NC(=O)NC2CCCC2)cc1,39
3n0n_3n0n_conf0,3n0n_3n0n_conf0.mol2,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])C(=O)N([H])c1c(F)c(F)c(F)c(F)c1F,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])C(=O)N([H])c1c(F)c(F)c(F)c(F)c1F,NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc1,033,CHEMBL316779_0,NS(=O)(=O)c1ccc(NC(=O)Nc2c(F)c(F)c(F)c(F)c2F)cc1,38
3n2p_3n2p_conf0,3n2p_3n2p_conf0.mol2,[H]c1c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([N+](=O)[O-])c1[H],[H]c1c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([N+](=O)[O-])c1[H],NS(=O)(=O)c1ccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,035,CHEMBL1614844_0,NS(=O)(=O)c1ccc(NC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,30
3n2v_3n2v_conf0,3n2v_3n2v_conf0.mol2,[H]ON([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])O[H])S(=O)(=O)c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],[H]ON([H])C(=O)C([H])([H])N(C([H])([H])C([H])([H])O[H])S(=O)(=O)c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],O=C(CN(CCO)S(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,O=C(CN(CCO)S(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,042,CHEMBL1233772_0,O=C(CN(CCO)S(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,112
3n3j_3n3j_conf0,3n3j_3n3j_conf0.mol2,[H]c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(N([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c1[H],[H]c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(N([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c1[H],CC(C)c1ccccc1NC(=O)Nc1ccc(S(N)(=O)=O)cc1,CC(C)c1ccccc1NC(=O)Nc1ccc(S(N)(=O)=O)cc1,042,CHEMBL1615280_0,CC(C)c1ccccc1NC(=O)Nc1ccc(S(N)(=O)=O)cc1,20
3n4b_3n4b_conf0,3n4b_3n4b_conf0.mol2,[H]c1c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([H])c1F,[H]c1c([H])c(N([H])C(=O)N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c([H])c1F,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,033,CHEMBL1615281_0,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,7
3n9r_3n9r_conf0,3n9r_3n9r_conf0.mol2,[H]ON(C(=O)C([H])([H])OP(=O)([O-])[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H],[H]ON(C(=O)C([H])([H])OP(=O)([O-])[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H],O=C(COP(=O)([O-])[O-])N(O)CCCCO,O=C(COP(=O)([O-])[O-])N(O)CCCCO,027,CHEMBL1236227_0,O=C(COP(=O)([O-])[O-])N(O)CCCCO,1
3nb5_3nb5_conf0,3nb5_3nb5_conf0.mol2,[H]Oc1c([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1Cl,[H]Oc1c([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c([H])c1Cl,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(O)c(Cl)c2)cc1,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(O)c(Cl)c2)cc1,041,CHEMBL606453_0,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(O)c(Cl)c2)cc1,109
3nee_3nee_conf0,3nee_3nee_conf0.mol2,[H]Oc1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])c([H])c(OC([H])([H])C(=O)[O-])c([H])c2C([H])([H])[H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],[H]Oc1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])c([H])c(OC([H])([H])C(=O)[O-])c([H])c2C([H])([H])[H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,047,CHEMBL107400_0,Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,200
3nes_3nes_conf0,3nes_3nes_conf0.mol2,[H]Oc1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])c([H])c(OC([H])([H])C(=O)[O-])c([H])c2C([H])([H])[H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],[H]Oc1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])c([H])c(OC([H])([H])C(=O)[O-])c([H])c2C([H])([H])[H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,047,CHEMBL107400_0,Cc1cc(OCC(=O)[O-])cc(C)c1Cc1ccc(O)c(C(C)C)c1,200
